web-scraper-order,web-scraper-start-url,expansion
"1647760183-6506","https://www.ncbi.nlm.nih.gov/mesh/?term=Type","A CALCIUM and CALMODULIN-dependent cyclic nucleotide phosphodiesterase subfamily. The three members of this family are referred to as type 1A, type 1B, and type 1C and are each product of a distinct gene. In addition, multiple enzyme variants of each subtype can be produced due to multiple alternative mRNA splicing. Although the type 1 enzymes are classified as 3',5'-cyclic-AMP phosphodiesterases (EC 3.1.4.17), some members of this class have additional specificity for CYCLIC GMP."
"1647756482-5633","https://www.ncbi.nlm.nih.gov/mesh/?term=B7-H1","An inhibitory B7 antigen that contains V-type and C2 type immunoglobulin domains. It has specificity for the T-CELL receptor PROGRAMMED CELL DEATH 1 PROTEIN and provides negative signals that control and inhibit T-cell responses. It is found at higher than normal levels on tumor cells, suggesting its potential role in TUMOR IMMUNE EVASION."
"1647758757-6120","https://www.ncbi.nlm.nih.gov/mesh/?term=Association","A functional relationship between psychological phenomena of such nature that the presence of one tends to evoke the other; also, the process by which such a relationship is established."
"1647755225-5348","https://www.ncbi.nlm.nih.gov/mesh/?term=Transaminase","A subclass of enzymes of the transferase class that catalyze the transfer of an amino group from a donor (generally an amino acid) to an acceptor (generally a 2-keto acid). Most of these enzymes are pyridoxyl phosphate proteins. (Dorland, 28th ed) EC 2.6.1."
"1647745927-2832","https://www.ncbi.nlm.nih.gov/mesh/?term=Pancreas","A nodular organ in the ABDOMEN that contains a mixture of ENDOCRINE GLANDS and EXOCRINE GLANDS. The small endocrine portion consists of the ISLETS OF LANGERHANS secreting a number of hormones into the blood stream. The large exocrine portion (EXOCRINE PANCREAS) is a compound acinar gland that secretes several digestive enzymes into the pancreatic ductal system that empties into the DUODENUM."
"1647743847-2189","https://www.ncbi.nlm.nih.gov/mesh/?term=Stems","Parts of plants that usually grow vertically upwards towards the light and support the leaves, buds, and reproductive structures. (From Concise Dictionary of Biology, 1990)"
"1647754655-5194","https://www.ncbi.nlm.nih.gov/mesh/?term=Delivery","Delivery of the FETUS and PLACENTA under the care of an obstetrician or a health worker. Obstetric deliveries may involve physical, psychological, medical, or surgical interventions."
"1647747103-3189","https://www.ncbi.nlm.nih.gov/mesh/?term=Hematopoiesis","The development and formation of various types of BLOOD CELLS. Hematopoiesis can take place in the BONE MARROW (medullary) or outside the bone marrow (HEMATOPOIESIS, EXTRAMEDULLARY)."
"1647752547-4640","https://www.ncbi.nlm.nih.gov/mesh/?term=Lineage","The developmental history of specific differentiated cell types as traced back to the original STEM CELLS in the embryo."
"1647740991-1102","https://www.ncbi.nlm.nih.gov/mesh/?term=Abortion","Intentional removal of a fetus from the uterus by any of a number of techniques. (POPLINE, 1978)"
"1647739533-536","https://www.ncbi.nlm.nih.gov/mesh/?term=Reentry","Abnormally rapid heartbeats caused by reentry circuit in or around the SINOATRIAL NODE. It is characterized by sudden onset and offset episodes of tachycardia with a HEART RATE of 100-150 beats per minute. The P wave is identical to the sinus P wave but with a longer PR interval."
"1647743496-2073","https://www.ncbi.nlm.nih.gov/mesh/?term=Pump","Compounds that inhibit H(+)-K(+)-EXCHANGING ATPASE. They are used as ANTI-ULCER AGENTS and sometimes in place of HISTAMINE H2 ANTAGONISTS for GASTROESOPHAGEAL REFLUX."
"1647741603-1339","https://www.ncbi.nlm.nih.gov/mesh/?term=Matched-Pair","null"
"1647744940-2560","https://www.ncbi.nlm.nih.gov/mesh/?term=Methods","A series of steps taken in order to conduct research."
"1647744213-2315","https://www.ncbi.nlm.nih.gov/mesh/?term=Retinol-Binding","A subclass of retinol-binding proteins that take part in the intracellular storage and transport of RETINOL. They are both functionally and structurally distinct from PLASMA RETINOL-BINDING PROTEINS."
"1647744325-2353","https://www.ncbi.nlm.nih.gov/mesh/?term=Ablation","Removal of tissue by vaporization, abrasion, or destruction. Methods used include heating tissue by hot liquids or microwave thermal heating, freezing (CRYOABLATION), chemical ablation, and photoablation with LASERS."
"1647753360-4827","https://www.ncbi.nlm.nih.gov/mesh/?term=Yeast","The dry cells of any suitable strain of SACCHAROMYCES CEREVISIAE or CANDIDA. It can be obtained as a by-product from the brewing of beer or by growing on media not suitable for beer production. Dried yeast serves as a source of protein and VITAMIN B COMPLEX."
"1647739693-598","https://www.ncbi.nlm.nih.gov/mesh/?term=Mexiletine","Antiarrhythmic agent pharmacologically similar to LIDOCAINE. It may have some anticonvulsant properties."
"1647753269-4807","https://www.ncbi.nlm.nih.gov/mesh/?term=Plasmids","Extrachromosomal, usually CIRCULAR DNA molecules that are self-replicating and transferable from one organism to another. They are found in a variety of bacterial, archaeal, fungal, algal, and plant species. They are used in GENETIC ENGINEERING as CLONING VECTORS."
"1647738887-286","https://www.ncbi.nlm.nih.gov/mesh/?term=Victoria","A state in southeastern Australia, the southernmost state. Its capital is Melbourne. It was discovered in 1770 by Captain Cook and first settled by immigrants from Tasmania. In 1851 it was separated from New South Wales as a separate colony. Self-government was introduced in 1851; it became a state in 1901. It was named for Queen Victoria in 1851. (From Webster's New Geographical Dictionary, 1988, p1295 and Room, Brewer's Dictionary of Names, p574)"
"1647751135-4266","https://www.ncbi.nlm.nih.gov/mesh/?term=Autoantibodies","Antibodies that react with self-antigens (AUTOANTIGENS) of the organism that produced them."
"1647744927-2555","https://www.ncbi.nlm.nih.gov/mesh/?term=Li-Fraumeni","Rare autosomal dominant syndrome characterized by mesenchymal and epithelial neoplasms at multiple sites. MUTATION of the p53 tumor suppressor gene, a component of the DNA DAMAGE response pathway, apparently predisposes family members who inherit it to develop certain cancers. The spectrum of cancers in the syndrome was shown to include, in addition to BREAST CANCER and soft tissue sarcomas (SARCOMA); BRAIN TUMORS; OSTEOSARCOMA; LEUKEMIA; and ADRENOCORTICAL CARCINOMA."
"1647745079-2604","https://www.ncbi.nlm.nih.gov/mesh/?term=Signals","Short, predominantly basic amino acid sequences identified as nuclear import signals for some proteins. These sequences are believed to interact with specific receptors at the NUCLEAR PORE."
"1647746947-3141","https://www.ncbi.nlm.nih.gov/mesh/?term=Uvula","A fleshy extension at the back of the soft palate that hangs above the opening of the throat."
"1647759836-6417","https://www.ncbi.nlm.nih.gov/mesh/?term=Adenine","A purine base and a fundamental unit of ADENINE NUCLEOTIDES."
"1647745660-2756","https://www.ncbi.nlm.nih.gov/mesh/?term=P","A highly conserved family of ATPases that facilitate the transport of lipids and cations across the plasma membrane. Structurally, they are elongated ALPHA-HELICES constituting five functionally distinct domains: three cytoplasmic domains A, N, and P which contain the catalytic sites, and two transmembrane domains. The N domain phosphorylates the P-domain at an invariant ASPARTATE residue, which, in turn, is dephosphorylated by the A domain. The phosphorylation and dephosphorylation cycles drive conformational changes in the protein between two states (E1 and E2), which allow the substrate to access the other side of the membrane."
"1647743105-1923","https://www.ncbi.nlm.nih.gov/mesh/?term=Polyphosphate","Linear polymers in which orthophosphate residues are linked with energy-rich phosphoanhydride bonds. They are found in plants, animals, and microorganisms."
"1647744954-2565","https://www.ncbi.nlm.nih.gov/mesh/?term=Endodeoxyribonucleases","null"
"1647748772-3671","https://www.ncbi.nlm.nih.gov/mesh/?term=Smad","A sub-family of smad proteins that inhibit cell signaling by RECEPTOR-REGULATED SMAD PROTEINS. They form autoinhibitory feedback loops in the TGF-BETA signaling pathway and mediate signaling cross-talk with other signaling pathways"
"1647742516-1694","https://www.ncbi.nlm.nih.gov/mesh/?term=YY1","A ubiquitously expressed zinc finger-containing protein that acts both as a repressor and activator of transcription. It interacts with key regulatory proteins such as TATA-BINDING PROTEIN; TFIIB; and ADENOVIRUS E1A PROTEINS."
"1647751584-4395","https://www.ncbi.nlm.nih.gov/mesh/?term=Radioactive","The spontaneous transformation of a nuclide into one or more different nuclides, accompanied by either the emission of particles from the nucleus, nuclear capture or ejection of orbital electrons, or fission. (McGraw-Hill Dictionary of Scientific and Technical Terms, 6th ed)"
"1647758379-6029","https://www.ncbi.nlm.nih.gov/mesh/?term=Sirolimus","null"
"1647750736-4154","https://www.ncbi.nlm.nih.gov/mesh/?term=Mitoxantrone","An anthracenedione-derived antineoplastic agent."
"1647743257-1982","https://www.ncbi.nlm.nih.gov/mesh/?term=Panniculitis","General term for inflammation of adipose tissue, usually of the skin, characterized by reddened subcutaneous nodules."
"1647743563-2099","https://www.ncbi.nlm.nih.gov/mesh/?term=Aptamers","Peptide sequences, generated by iterative rounds of SELEX APTAMER TECHNIQUE, that bind to a target molecule specifically and with high affinity."
"1647751493-4366","https://www.ncbi.nlm.nih.gov/mesh/?term=Cardia","null"
"1647746870-3117","https://www.ncbi.nlm.nih.gov/mesh/?term=Premature","CHILDBIRTH before 37 weeks of PREGNANCY (259 days from the first day of the mother's last menstrual period, or 245 days after FERTILIZATION)."
"1647746025-2861","https://www.ncbi.nlm.nih.gov/mesh/?term=Toll-Like","A family of pattern recognition receptors characterized by an extracellular leucine-rich domain and a cytoplasmic domain that share homology with the INTERLEUKIN 1 RECEPTOR and the DROSOPHILA toll protein. Following pathogen recognition, toll-like receptors recruit and activate a variety of SIGNAL TRANSDUCING ADAPTOR PROTEINS."
"1647757768-5896","https://www.ncbi.nlm.nih.gov/mesh/?term=Translocation","A type of chromosome aberration characterized by CHROMOSOME BREAKAGE and transfer of the broken-off portion to another location, often to a different chromosome."
"1647754369-5107","https://www.ncbi.nlm.nih.gov/mesh/?term=Errors","Errors or mistakes committed by health professionals which result in harm to the patient. They include errors in diagnosis (DIAGNOSTIC ERRORS), errors in the administration of drugs and other medications (MEDICATION ERRORS), errors in the performance of surgical procedures, in the use of other types of therapy, in the use of equipment, and in the interpretation of laboratory findings. Medical errors are differentiated from MALPRACTICE in that the former are regarded as honest mistakes or accidents while the latter is the result of negligence, reprehensible ignorance, or criminal intent."
"1647755143-5327","https://www.ncbi.nlm.nih.gov/mesh/?term=Developed","Countries that have reached a level of economic achievement through an increase of production, per capita income and consumption, and utilization of natural and human resources."
"1647738608-178","https://www.ncbi.nlm.nih.gov/mesh/?term=School","Educational institutions."
"1647745836-2806","https://www.ncbi.nlm.nih.gov/mesh/?term=Tongue","A muscular organ in the mouth that is covered with pink tissue called mucosa, tiny bumps called papillae, and thousands of taste buds. The tongue is anchored to the mouth and is vital for chewing, swallowing, and for speech."
"1647754973-5285","https://www.ncbi.nlm.nih.gov/mesh/?term=Zeolites","null"
